date,BadWeather,Average,3DayAverage,7DayAverage,High,Low
20140711,0,25.85,25.55,25.8714285714286,30.00000000000000,21.70000000000000
20140712,0,25.55,25.55,25.7071428571429,29.40000000000000,21.70000000000000
20140713,0,25.25,25.45,25.3071428571429,28.30000000000000,22.20000000000000
20140714,0,25.55,25.6333333333333,25.0285714285714,28.90000000000000,22.20000000000000
20140715,0,26.1,25.0833333333333,24.55,30.00000000000000,22.20000000000000
20140716,1,23.6,24.3333333333333,24.0714285714286,27.20000000000000,20.00000000000000
20140717,0,23.3,23.1333333333333,23.7214285714286,27.20000000000000,19.40000000000000
20140718,0,22.5,22.6666666666667,23.5571428571429,27.20000000000000,17.80000000000000
20140719,0,22.2,22.5,23.5214285714286,24.40000000000000,20.00000000000000
20140720,0,22.8,23.1333333333333,23.9571428571429,26.70000000000000,18.90000000000000
20140721,0,24.4,24.35,24.0428571428571,29.40000000000000,19.40000000000000
20140722,0,25.85,25.6333333333333,24.1642857142857,30.00000000000000,21.70000000000000
20140723,1,26.65,25.4666666666667,24.4071428571429,31.10000000000000,22.20000000000000
20140724,0,23.9,24.6333333333333,24.8,26.70000000000000,21.10000000000000
20140725,0,23.35,23.7166666666667,24.7285714285714,27.80000000000000,18.90000000000000
20140726,0,23.9,24.2666666666667,24.05,27.20000000000000,20.60000000000000
20140727,1,25.55,24.45,23.3785714285714,29.40000000000000,21.70000000000000
20140728,1,23.9,23.5166666666667,23.3785714285714,27.80000000000000,20.00000000000000
20140729,0,21.1,22.3166666666667,23.6571428571429,24.40000000000000,17.80000000000000
20140730,0,21.95,22.3166666666667,23.1357142857143,26.70000000000000,17.20000000000000
20140731,0,23.9,23.7166666666667,22.5785714285714,27.80000000000000,20.00000000000000
20140801,1,25.3,23.15,22.7357142857143,28.90000000000000,21.70000000000000
20140802,1,20.25,22.4,23.5714285714286,23.30000000000000,17.20000000000000
20140803,0,21.65,22.3,23.9642857142857,24.40000000000000,18.90000000000000
20140804,0,25,24.5333333333333,23.9214285714286,28.90000000000000,21.10000000000000
20140805,0,26.95,25.55,23.6357142857143,32.20000000000000,21.70000000000000
20140806,0,24.7,25.0833333333333,24.2785714285714,28.30000000000000,21.10000000000000
20140807,0,23.6,23.8666666666667,24.8357142857143,28.30000000000000,18.90000000000000
20140808,0,23.3,23.8833333333333,25,28.30000000000000,18.30000000000000
20140809,0,24.75,24.5333333333333,24.5214285714286,30.60000000000000,18.90000000000000
20140810,0,25.55,25.4833333333333,24.4071428571429,31.10000000000000,20.00000000000000
20140811,0,26.15,25.1,24.05,30.60000000000000,21.70000000000000
20140812,0,23.6,24.55,23.5,26.10000000000000,21.10000000000000
20140813,1,23.9,22.8666666666667,23.0214285714286,27.80000000000000,20.00000000000000
20140814,0,21.1,21.4833333333333,22.7071428571429,25.00000000000000,17.20000000000000
20140815,0,19.45,20.65,22.1428571428571,22.80000000000000,16.10000000000000
20140816,0,21.4,21.4,22.0214285714286,25.60000000000000,17.20000000000000
20140817,0,23.35,22.3166666666667,22.1785714285714,27.80000000000000,18.90000000000000
20140818,1,22.2,22.7666666666667,22.4928571428571,27.20000000000000,17.20000000000000
20140819,1,22.75,23.3166666666667,22.8857142857143,28.30000000000000,17.20000000000000
20140820,1,25,23.6833333333333,23,28.90000000000000,21.10000000000000
20140821,1,23.3,23.5,22.8428571428571,28.30000000000000,18.30000000000000
20140822,1,22.2,22.5666666666667,23.1642857142857,26.10000000000000,18.30000000000000
20140823,0,22.2,22.2166666666667,23.6857142857143,25.00000000000000,19.40000000000000
20140824,0,22.25,22.9666666666667,23.9214285714286,26.70000000000000,17.80000000000000
20140825,0,24.45,24.3666666666667,23.9285714285714,31.10000000000000,17.80000000000000
20140826,1,26.4,25.8333333333333,23.8142857142857,31.70000000000000,21.10000000000000
20140827,0,26.65,25.4666666666667,23.8571428571429,32.20000000000000,21.10000000000000
20140828,0,23.35,23.8,24.6071428571429,27.80000000000000,18.90000000000000
20140829,0,21.4,22.4166666666667,25.0428571428571,26.70000000000000,16.10000000000000
20140830,0,22.5,23.8,25.4357142857143,26.70000000000000,18.30000000000000
20140831,0,27.5,25.8333333333333,25.3571428571429,32.20000000000000,22.80000000000000
20140901,0,27.5,28.05,25.6785714285714,31.10000000000000,23.90000000000000
20140902,0,29.15,27.5833333333333,26.3928571428571,33.30000000000000,25.00000000000000
20140903,0,26.1,26.95,26.9071428571429,30.00000000000000,22.20000000000000
20140904,0,25.6,26.0333333333333,26.2285714285714,30.60000000000000,20.60000000000000
20140905,2,26.4,26.0333333333333,25.3142857142857,30.60000000000000,22.20000000000000
20140906,2,26.1,25.0833333333333,24.0071428571429,32.80000000000000,19.40000000000000
20140907,0,22.75,23.3166666666667,23.4142857142857,27.20000000000000,18.30000000000000
20140908,0,21.1,21.2833333333333,23.25,23.90000000000000,18.30000000000000
20140909,0,20,21.0166666666667,22.5,22.80000000000000,17.20000000000000
20140910,0,21.95,22.1333333333333,21.2714285714286,26.70000000000000,17.20000000000000
20140911,0,24.45,22.5166666666667,20.4071428571429,28.30000000000000,20.60000000000000
20140912,0,21.15,21.0333333333333,19.8571428571429,25.60000000000000,16.70000000000000
20140913,1,17.5,18.45,19.5357142857143,20.60000000000000,14.40000000000000
20140914,0,16.7,17.15,18.9428571428571,21.70000000000000,11.70000000000000
20140915,0,17.25,17.2333333333333,18.1857142857143,21.70000000000000,12.80000000000000
20140916,2,17.75,17.6,17.3857142857143,21.10000000000000,14.40000000000000
20140917,0,17.8,18.2333333333333,17.5857142857143,22.80000000000000,12.80000000000000
20140918,0,19.15,17.5,18.2928571428571,24.40000000000000,13.90000000000000
20140919,0,15.55,17.8666666666667,18.2928571428571,18.90000000000000,12.20000000000000
20140920,1,18.9,18.7,18.1,23.90000000000000,13.90000000000000
20140921,2,21.65,19.2666666666667,18.1357142857143,23.90000000000000,19.40000000000000
20140922,0,17.25,18.4333333333333,17.6642857142857,21.70000000000000,12.80000000000000
20140923,0,16.4,17.2333333333333,18.2571428571429,21.70000000000000,11.10000000000000
20140924,0,18.05,16.7666666666667,18.6928571428571,21.70000000000000,14.40000000000000
20140925,1,15.85,17.8666666666667,18.9357142857143,17.80000000000000,13.90000000000000
20140926,0,19.7,19.1666666666667,19.7214285714286,25.00000000000000,14.40000000000000
20140927,1,21.95,21.6666666666667,20.1214285714286,28.30000000000000,15.60000000000000
20140928,0,23.35,22.6833333333333,20,28.90000000000000,17.80000000000000
20140929,0,22.75,21.7666666666667,20.3928571428571,26.10000000000000,19.40000000000000
20140930,2,19.2,19.7166666666667,20.0785714285714,21.70000000000000,16.70000000000000
20141001,2,17.2,18.3333333333333,19.2071428571429,18.30000000000000,16.10000000000000
20141002,0,18.6,17.7666666666667,17.5785714285714,21.10000000000000,16.10000000000000
20141003,0,17.5,17.3166666666667,16.5142857142857,21.70000000000000,13.30000000000000
20141004,1,15.85,15.1,16.55,20.60000000000000,11.10000000000000
20141005,0,11.95,14.3666666666667,16.9142857142857,16.10000000000000,7.8
20141006,0,15.3,15.5666666666667,16.6,20.60000000000000,10.00000000000000
20141007,1,19.45,18.1666666666667,16.1642857142857,21.70000000000000,17.20000000000000
20141008,1,19.75,18.5333333333333,15.7285714285714,22.80000000000000,16.70000000000000
20141009,0,16.4,16.8666666666667,15.8857142857143,20.00000000000000,12.80000000000000
20141010,0,14.45,14.55,15.8,17.80000000000000,11.10000000000000
20141011,1,12.8,13.4333333333333,15.9928571428571,15.60000000000000,10.00000000000000
20141012,0,13.05,13.5166666666667,16.4285714285714,17.20000000000000,8.9
20141013,2,14.7,16.1833333333333,16.7857142857143,18.30000000000000,11.10000000000000
20141014,1,20.8,19.4333333333333,17.3428571428571,24.40000000000000,17.20000000000000
20141015,2,22.8,20.8333333333333,17.9714285714286,25.00000000000000,20.60000000000000
20141016,1,18.9,20.0166666666667,17.5357142857143,21.70000000000000,16.10000000000000
20141017,0,18.35,18.15,16.95,21.70000000000000,15.00000000000000
20141018,1,17.2,15.1833333333333,16.2785714285714,21.10000000000000,13.30000000000000
20141019,0,10,12.6,14.7642857142857,13.30000000000000,6.7
20141020,1,10.6,12.2333333333333,13.6142857142857,15.60000000000000,5.6
20141021,1,16.1,12.9666666666667,12.9785714285714,19.40000000000000,12.80000000000000
20141022,2,12.2,13.05,12.6214285714286,14.40000000000000,10.00000000000000
20141023,1,10.85,12.3166666666667,13.2571428571429,11.70000000000000,10.00000000000000
20141024,0,13.9,13.15,13.6071428571429,17.20000000000000,10.60000000000000
20141025,0,14.7,14.35,13.7285714285714,19.40000000000000,10.00000000000000
20141026,0,14.45,14.0666666666667,14.3285714285714,17.20000000000000,11.70000000000000
20141027,0,13.05,14.8166666666667,14.4428571428571,17.20000000000000,8.9
20141028,0,16.95,15.4666666666667,13.8857142857143,22.20000000000000,11.70000000000000
20141029,1,16.4,15,12.7785714285714,22.20000000000000,10.60000000000000
20141030,0,11.65,12.6833333333333,11.7071428571429,15.00000000000000,8.3
20141031,1,10,9.53333333333333,11.2714285714286,12.80000000000000,7.2
20141101,0,6.95,7.96666666666667,11.1142857142857,8.3,5.6
20141102,0,6.95,7.96666666666667,10.9928571428571,8.9,5
20141103,0,10,10.9333333333333,10.9571428571429,16.10000000000000,3.9
20141104,0,15.85,13.8,10.6785714285714,20.00000000000000,11.70000000000000
20141105,0,15.55,14.2666666666667,10.4785714285714,17.80000000000000,13.30000000000000
20141106,2,11.4,11.6666666666667,11.0357142857143,13.90000000000000,8.9
20141107,1,8.05,8.33333333333333,11.2357142857143,11.70000000000000,4.4
20141108,0,5.55,8.15,10.9142857142857,8.9,2.2
20141109,0,10.85,9.26666666666667,10.5928571428571,13.90000000000000,7.8
20141110,0,11.4,11.95,9.75714285714286,16.10000000000000,6.7
20141111,2,13.6,12.7666666666667,9.12857142857143,17.80000000000000,9.4
20141112,2,13.3,10.8166666666667,8.77857142857143,18.30000000000000,8.3
20141113,1,5.55,7.5,7.86428571428571,8.9,2.2
20141114,1,3.65,4.1,7.34285714285714,5.6,1.7
20141115,0,3.1,3.73333333333333,5.60714285714286,5.6,0.6
20141116,0,4.45,5.1,3.47142857142857,7.2,1.7
20141117,1,7.75,4.55,3.15714285714286,11.10000000000000,4.4
20141118,0,1,2.51666666666667,2.68571428571429,7.2,-4.3
20141119,0,-2,1,2.57142857142857,2.2,-5.5
20141120,0,3,1,3.36428571428571,7.2,-0.5
20141121,0,0,2,4.56428571428571,2.8,-2.1
20141122,0,2,4.21666666666667,6.54285714285714,6.7,-2.1
20141123,0,10,9.48333333333333,7.61428571428571,13.90000000000000,6.1
20141124,2,16.15,13.8166666666667,7.45,20.60000000000000,11.70000000000000
20141125,0,15.3,12.4333333333333,7.48571428571429,20.00000000000000,10.60000000000000
20141126,1,5.85,7.78333333333333,7.47857142857143,10.60000000000000,1.1
20141127,2,2.2,2.88333333333333,7.47857142857143,3.3,1.1
20141128,0,1,1.68333333333333,6.87857142857143,2.8,-1.6
20141129,0,2,4.28333333333333,5.25,7.2,-2.7
20141130,0,10,8.06666666666667,5.32857142857143,12.80000000000000,7.2
20141201,0,11.95,8.61666666666667,5.72857142857143,18.30000000000000,5.6
20141202,2,3.9,7.41666666666667,6.2,6.1,1.7
20141203,2,6.4,5.1,6.87142857142857,7.8,5
20141204,0,5,5.1,5.77142857142857,7.2,2.8
20141205,2,3.9,5.28333333333333,3.95714285714286,6.7,1.1
20141206,2,6.95,4.38333333333333,3.95714285714286,10.00000000000000,3.9
20141207,0,2,2.83333333333333,3.35714285714286,5.6,-1
20141208,0,-1,1.81666666666667,2.84285714285714,2.8,-4.3
20141209,1,3.9,1.78333333333333,2.52142857142857,5.6,2.2
20141210,2,2.2,2.5,2.08571428571429,4.4,0
20141211,1,1,1.75,2.55,3.3,-0.5
20141212,0,1.65,2.31666666666667,3.49285714285714,3.3,0
20141213,0,3.9,3.7,3.84285714285714,6.7,1.1
20141214,0,5.55,5.1,4.8,7.8,3.3
20141215,0,5.85,5.91666666666667,5.2,8.9,2.8
20141216,2,6.35,7.03333333333333,5.16428571428571,9.4,3.3
20141217,1,8.9,6.48333333333333,4.57857142857143,12.20000000000000,5.6
20141218,0,4.2,4.83333333333333,3.90714285714286,5.6,2.8
20141219,0,1,1.8,3.67142857142857,3.3,-0.5
20141220,0,0,1,3.75714285714286,0.6,-1
20141221,1,1,1.61666666666667,3.99285714285714,2.2,-0.5
20141222,2,4.2,4,5.06428571428571,6.7,1.7
20141223,1,6.95,7.23333333333333,5.89285714285714,7.8,6.1
20141224,1,10.55,9.73333333333333,7.31428571428571,14.40000000000000,6.7
20141225,1,11.7,9.81666666666667,8.5,16.70000000000000,6.7
20141226,0,7.2,9.55,8.45714285714286,10.00000000000000,4.4
20141227,0,9.75,8.7,7.39285714285714,12.80000000000000,6.7
20141228,2,9.15,7.6,5.69285714285714,12.20000000000000,6.1
20141229,0,3.9,4.18333333333333,4.10714285714286,6.7,1.1
20141230,0,-1,0.683333333333333,3.6,1.1,-2.1
20141231,0,-1,0,2.65,0,-2.7
20150101,0,1,0.966666666666667,2.65,3.9,-2.7
20150102,0,3.65,2.45,2.33571428571429,5.6,1.7
20150103,2,3.1,5.3,1.50714285714286,5.6,0.6
20150104,1,9.15,4.65,0.442857142857143,13.30000000000000,5
20150105,0,2,1.51666666666667,-1.01428571428571,9.4,-6
20150106,1,-6,-4,-2,-5.5,-7.1
20150107,0,-9,-8,-3.42142857142857,-4.9,-12.70000000000000
20150108,0,-10,-7,-5,-6,-13.20000000000000
20150109,1,-3,-7,-4.92142857142857,0.6,-7.1
20150110,0,-7,-4,-4.45,-4.9,-8.8
20150111,0,-2,-2.16666666666667,-3.82142857142857,2.8,-7.7
20150112,2,2.8,-0.883333333333333,-2.6,3.9,1.7
20150113,0,-3,-1.53333333333333,-2.17142857142857,2.2,-8.2
20150114,0,-4,-3,-1.77857142857143,0,-8.8
20150115,0,-1,-2,-1.06428571428571,1.7,-3.8
20150116,1,0,-2,-0.907142857142857,6.1,-6.6
20150117,0,-4,-1,-0.164285714285714,0,-8.2
20150118,2,3,0.783333333333333,0.35,5.6,-0.5
20150119,0,3.9,2.88333333333333,0.778571428571429,5.6,2.2
20150120,0,2.2,1.76666666666667,0.942857142857143,4.4,0
20150121,0,-1,1.11666666666667,1.85,2.2,-3.8
20150122,1,2,1,1.85,4.4,-0.5
20150123,0,1,1.7,0.864285714285714,3.9,-2.1
20150124,2,2.25,1.9,0.00714285714285712,3.9,0.6
20150125,0,3,0.6,-0.428571428571428,5.6,-0.5
20150126,3,-3,-1,-1.05714285714286,-0.5,-5.5
20150127,3,-4,-4,-1.45714285714286,-1,-6.6
20150128,0,-4,-3,-3,1.1,-8.8
20150129,0,-2,-3,-3,2.2,-7.1
20150130,2,-2,-4,-4,3.3,-7.1
20150131,0,-7,-4,-4,-3.2,-10.50000000000000
20150201,2,-2,-4,-3,2.2,-6.6
20150202,4,-4,-4,-3,1.1,-9.9
20150203,0,-7,-3,-4,-3.2,-10.50000000000000
20150204,0,1,-3,-3,6.1,-4.3
20150205,0,-2,-3,-3,5.6,-9.9
20150206,0,-7,-3,-2,-2.7,-11.00000000000000
20150207,1,0,-2,-1,4.4,-3.8
20150208,2,1,-1,-2,2.8,-1.6
20150209,1,-3,-1,-2,-1.6,-3.8
20150210,1,1,-1,-2,4.4,-3.2
20150211,0,-2,-1,-3,1.1,-5.5
20150212,1,-2,-5,-4,4.4,-8.8
20150213,0,-10,-5,-5,-6,-13.20000000000000
20150214,1,-4,-8,-6,0,-8.8
20150215,1,-10,-8,-7,-3.8,-15.50000000000000
20150216,0,-11,-9,-7,-6,-16.00000000000000
20150217,1,-6,-7,-8,-2.7,-9.9
20150218,1,-3,-6,-8,0.6,-7.1
20150219,0,-8,-8,-6.07857142857143,-2.7,-13.20000000000000
20150220,0,-12,-8,-5.21428571428571,-7.1,-16.60000000000000
20150221,3,-5,-4.68333333333333,-5.72857142857143,0,-10.50000000000000
20150222,3,3.05,-2.38333333333333,-5.53571428571429,6.1,0
20150223,0,-5,-3.93333333333333,-4.82857142857143,3.3,-13.20000000000000
20150224,0,-10,-6,-3.75714285714286,-4.3,-15.50000000000000
20150225,0,-2,-5,-3.87142857142857,2.8,-6.6
20150226,1,-3,-3,-5,0,-6
20150227,0,-4,-4,-4,-1,-7.7
20150228,0,-6,-4,-3,-1.6,-10.50000000000000
20150301,3,-2,-3,-1.72857142857143,-0.5,-4.3
20150302,1,1,-1,-1.49285714285714,3.9,-2.7
20150303,3,-1,1.23333333333333,-1.85,2.8,-5.5
20150304,2,4.45,0.583333333333333,-1.3,7.2,1.7
20150305,3,-1,-1.25,-0.0857142857142858,4.4,-7.1
20150306,0,-7,-3,1.01428571428571,-2.7,-11.00000000000000
20150307,1,-2,-0.983333333333334,2.32142857142857,3.3,-7.7
20150308,0,6.1,4.06666666666667,3.23571428571429,9.4,2.8
20150309,0,8.3,7.4,4.17857142857143,12.20000000000000,4.4
20150310,2,7.8,8.98333333333333,5.55714285714286,11.70000000000000,3.9
20150311,1,10.85,7.96666666666667,6.94285714285714,15.00000000000000,6.7
20150312,0,5.25,6.3,6.70714285714286,8.3,2.2
20150313,0,3,5.18333333333333,6.43571428571429,6.1,-0.5
20150314,1,7.5,4.91666666666667,6.39285714285714,10.60000000000000,4.4
20150315,0,4.45,6.11666666666667,5.00714285714286,6.7,2.2
20150316,0,6.4,6.11666666666667,4.57857142857143,11.10000000000000,1.7
20150317,1,7.5,5.01666666666667,4.3,13.90000000000000,1.1
20150318,1,1,3.63333333333333,3.70714285714286,3.9,-1.6
20150319,0,2,1,3.35714285714286,6.1,-1.6
20150320,3,1,2,2.32857142857143,3.3,-1.6
20150321,2,3,2,2,8.3,-1.6
20150322,0,2,2,2.12857142857143,6.1,-2.1
20150323,0,-1,1,3.4,3.3,-4.9
20150324,0,2,2.15,4.11428571428571,7.2,-3.2
20150325,2,5.25,6.13333333333333,3.72142857142857,9.4,1.1
20150326,2,11.15,7.41666666666667,3.72142857142857,16.70000000000000,5.6
20150327,1,5.85,5.86666666666667,4.86428571428571,7.8,3.9
20150328,1,1,2.81666666666667,5.29285714285714,4.4,-3.2
20150329,0,2,3.26666666666667,5.3,7.8,-3.8
20150330,0,7.2,4.73333333333333,5.45,12.20000000000000,2.2
20150331,1,5,5.83333333333333,6.95714285714286,8.3,1.7
20150401,0,5.3,7.5,8.38571428571428,10.60000000000000,0
20150402,0,12.2,11.3,9.65,19.40000000000000,5
20150403,2,16.4,13.0666666666667,10.25,17.80000000000000,15.00000000000000
20150404,1,10.6,12.6166666666667,11.1285714285714,15.60000000000000,5.6
20150405,0,10.85,10.95,11.0857142857143,16.10000000000000,5.6
20150406,0,11.4,11.1333333333333,9.97857142857143,17.20000000000000,5.6
20150407,2,11.15,9.18333333333333,8.86428571428572,16.70000000000000,5.6
20150408,2,5,6.86666666666667,8.82142857142857,7.2,2.8
20150409,2,4.45,6.01666666666667,9.05714285714286,6.1,2.8
20150410,2,8.6,7.78333333333333,9.57142857142857,13.30000000000000,3.9
20150411,0,10.3,10.4666666666667,10.2,13.90000000000000,6.7
20150412,0,12.5,12.6,11.8285714285714,18.90000000000000,6.1
20150413,0,15,14.35,13.2571428571429,20.00000000000000,10.00000000000000
20150414,0,15.55,15.65,14.4928571428571,18.30000000000000,12.80000000000000
20150415,0,16.4,15.4666666666667,16,22.20000000000000,10.60000000000000
20150416,0,14.45,16.0333333333333,16.1214285714286,17.80000000000000,11.10000000000000
20150417,0,17.25,17.5166666666667,15.5285714285714,21.70000000000000,12.80000000000000
20150418,0,20.85,17.15,15.4071428571429,26.70000000000000,15.00000000000000
20150419,0,13.35,15.0166666666667,15.1714285714286,17.80000000000000,8.9
20150420,1,10.85,12.9666666666667,14.2571428571429,13.90000000000000,7.8
20150421,1,14.7,13.4333333333333,12.8642857142857,18.30000000000000,11.10000000000000
20150422,0,14.75,12.5,11.3142857142857,20.60000000000000,8.9
20150423,0,8.05,10.1,11.2357142857143,11.10000000000000,5
20150424,0,7.5,8.51666666666667,11.55,11.10000000000000,3.9
20150425,0,10,10.1,11.7142857142857,16.70000000000000,3.3
20150426,0,12.8,11.95,12.15,17.80000000000000,7.8
20150427,0,13.05,13.9,13.0214285714286,16.70000000000000,9.4
20150428,0,15.85,15.5666666666667,13.85,21.70000000000000,10.00000000000000
20150429,0,17.8,15.9333333333333,14.7214285714286,25.60000000000000,10.00000000000000
20150430,0,14.15,15.0833333333333,15.5571428571429,19.40000000000000,8.9
20150501,0,13.3,14.5166666666667,16.7857142857143,17.20000000000000,9.4
20150502,1,16.1,16.0166666666667,17.9714285714286,23.30000000000000,8.9
20150503,0,18.65,18.8,18.1285714285714,26.70000000000000,10.60000000000000
20150504,0,21.65,21.4833333333333,18.9642857142857,29.40000000000000,13.90000000000000
20150505,0,24.15,21.5666666666667,20,29.40000000000000,18.90000000000000
20150506,0,18.9,21.0166666666667,20.2,22.80000000000000,15.00000000000000
20150507,1,20,19.8166666666667,20.7071428571429,26.70000000000000,13.30000000000000
20150508,2,20.55,19.35,21.1857142857143,27.80000000000000,13.30000000000000
20150509,2,17.5,20.0833333333333,21.15,21.10000000000000,13.90000000000000
20150510,2,22.2,21.5666666666667,20.7928571428571,28.30000000000000,16.10000000000000
20150511,1,25,23.7,20.2785714285714,28.90000000000000,21.10000000000000
20150512,2,23.9,21.7666666666667,19.9642857142857,30.00000000000000,17.80000000000000
20150513,0,16.4,18.9,20.1642857142857,21.10000000000000,11.70000000000000
20150514,0,16.4,17.05,20.2857142857143,22.80000000000000,10.00000000000000
20150515,0,18.35,17.8833333333333,19.5357142857143,23.90000000000000,12.80000000000000
20150516,1,18.9,20.1,19.1,23.90000000000000,13.90000000000000
20150517,2,23.05,20.5666666666667,19.0142857142857,28.30000000000000,17.80000000000000
20150518,2,19.75,21.2166666666667,18.6571428571429,23.90000000000000,15.60000000000000
20150519,2,20.85,18.8,18.6142857142857,26.70000000000000,15.00000000000000
20150520,0,15.8,16.85,18.0928571428571,19.40000000000000,12.20000000000000
20150521,0,13.9,15.9166666666667,17.6928571428571,16.70000000000000,11.10000000000000
20150522,0,18.05,15.7333333333333,18.2428571428571,23.30000000000000,12.80000000000000
20150523,0,15.25,17.85,18.8714285714286,21.10000000000000,9.4
20150524,0,20.25,19.7,20.2214285714286,27.20000000000000,13.30000000000000
20150525,0,23.6,23.0333333333333,21.8428571428571,29.40000000000000,17.80000000000000
20150526,0,25.25,24.7,22.6714285714286,31.10000000000000,19.40000000000000
20150527,2,25.25,25.25,23.9785714285714,29.40000000000000,21.10000000000000
20150528,1,25.25,24.7833333333333,24.2642857142857,29.40000000000000,21.10000000000000
20150529,0,23.85,24.5,22.6785714285714,29.40000000000000,18.30000000000000
20150530,0,24.4,23.5,20.7,29.40000000000000,19.40000000000000
20150531,3,22.25,19.7166666666667,19.3928571428571,30.60000000000000,13.90000000000000
20150601,1,12.5,15.3833333333333,17.9642857142857,14.40000000000000,10.60000000000000
20150602,1,11.4,13.3333333333333,16.9785714285714,12.80000000000000,10.00000000000000
20150603,1,16.1,14.25,16.35,21.10000000000000,11.10000000000000
20150604,0,15.25,16.1,15.75,18.30000000000000,12.20000000000000
20150605,2,16.95,17.4,17.0571428571429,21.10000000000000,12.80000000000000
20150606,1,20,18.3333333333333,18.8785714285714,24.40000000000000,15.60000000000000
20150607,0,18.05,19.9,19.8714285714286,23.30000000000000,12.80000000000000
20150608,1,21.65,21.2833333333333,21.5428571428571,26.10000000000000,17.20000000000000
20150609,2,24.15,22.95,22.9714285714286,28.30000000000000,20.00000000000000
20150610,0,23.05,24.7166666666667,23.8428571428571,27.80000000000000,18.30000000000000
20150611,1,26.95,25.65,24.8357142857143,31.70000000000000,22.20000000000000
20150612,1,26.95,26.6666666666667,25.0357142857143,31.10000000000000,22.80000000000000
20150613,0,26.1,26.0166666666667,24.7571428571429,30.00000000000000,22.20000000000000
20150614,1,25,24.7166666666667,24.8,31.10000000000000,18.90000000000000
20150615,2,23.05,23.4166666666667,23.7714285714286,28.30000000000000,17.80000000000000
20150616,2,22.2,22.8666666666667,23.5357142857143,26.10000000000000,18.30000000000000
20150617,1,23.35,21.7666666666667,22.7857142857143,27.80000000000000,18.90000000000000
20150618,0,19.75,22.8,22.9857142857143,21.70000000000000,17.80000000000000
20150619,0,25.3,21.9666666666667,23.3857142857143,30.60000000000000,20.00000000000000
20150620,2,20.85,24.1833333333333,24.2214285714286,23.90000000000000,17.80000000000000
20150621,2,26.4,24.3666666666667,24.3785714285714,31.10000000000000,21.70000000000000
20150622,0,25.85,26.7666666666667,24.8857142857143,30.60000000000000,21.10000000000000
20150623,0,28.05,26.1166666666667,24.6857142857143,32.20000000000000,23.90000000000000
20150624,0,24.45,25.2666666666667,24.2857142857143,28.90000000000000,20.00000000000000
20150625,0,23.3,23.8833333333333,23.3357142857143,28.30000000000000,18.30000000000000
20150626,0,23.9,21.75,22.6142857142857,27.20000000000000,20.60000000000000
20150627,1,18.05,20.5666666666667,22.0214285714286,21.70000000000000,14.40000000000000
20150628,1,19.75,19.5333333333333,21.9857142857143,22.80000000000000,16.70000000000000
20150629,0,20.8,21.4833333333333,22.0357142857143,24.40000000000000,17.20000000000000
20150630,1,23.9,22.9666666666667,21.9571428571429,27.80000000000000,20.00000000000000
20150701,2,24.2,23.9166666666667,22.5571428571429,27.80000000000000,20.60000000000000
20150702,0,23.65,23.7333333333333,23.1857142857143,26.70000000000000,20.60000000000000
20150703,0,23.35,23.0833333333333,23.8214285714286,27.80000000000000,18.90000000000000
20150704,1,22.25,23.25,24.3357142857143,23.90000000000000,20.60000000000000
20150705,0,24.15,23.8833333333333,24.8857142857143,28.30000000000000,20.00000000000000
20150706,1,25.25,25.6333333333333,24.8,28.30000000000000,22.20000000000000
20150707,2,27.5,26.9333333333333,25.1142857142857,31.10000000000000,23.90000000000000
20150708,1,28.05,26.2,25.6285714285714,31.10000000000000,25.00000000000000
20150709,2,23.05,25.55,26.0285714285714,26.10000000000000,20.00000000000000
20150710,1,25.55,24.8166666666667,26.2714285714286,28.90000000000000,22.20000000000000
20150711,0,25.85,26.1166666666667,25.9571428571429,31.10000000000000,20.60000000000000
20150712,0,26.95,26.5833333333333,25.4785714285714,31.70000000000000,22.20000000000000
20150713,0,26.95,26.4,25.3642857142857,31.10000000000000,22.80000000000000
20150714,2,25.3,25.65,25.0428571428571,27.80000000000000,22.80000000000000
20150715,2,24.7,24.0833333333333,25,27.20000000000000,22.20000000000000
20150716,0,22.25,23.4166666666667,25.4,26.70000000000000,17.80000000000000
20150717,0,23.3,23.7,25.9928571428571,27.20000000000000,19.40000000000000
20150718,2,25.55,26.2,26.3071428571429,29.40000000000000,21.70000000000000
20150719,0,29.75,28.8,26.35,33.90000000000000,25.60000000000000
20150720,0,31.1,29.45,26.7428571428571,34.40000000000000,27.80000000000000
20150721,0,27.5,27.8666666666667,27.1071428571429,31.70000000000000,23.30000000000000
20150722,0,25,25.8333333333333,27.15,29.40000000000000,20.60000000000000
20150723,0,25,25.2833333333333,26.8642857142857,30.00000000000000,20.00000000000000
20150724,0,25.85,25.5666666666667,26.1142857142857,30.60000000000000,21.10000000000000
20150725,0,25.85,26.4833333333333,26.3928571428571,31.10000000000000,20.60000000000000
20150726,0,27.75,26.4833333333333,27.1928571428571,32.20000000000000,23.30000000000000
20150727,2,25.85,27.6833333333333,27.55,30.00000000000000,21.70000000000000
20150728,1,29.45,28.6333333333333,27.7071428571429,35.00000000000000,23.90000000000000
20150729,0,30.6,29.1833333333333,27.9857142857143,35.60000000000000,25.60000000000000
20150730,2,27.5,28.35,27.8357142857143,30.60000000000000,24.40000000000000
20150731,2,26.95,27.4166666666667,28.15,31.70000000000000,22.20000000000000
20150801,0,27.8,27.15,27.6785714285714,31.70000000000000,23.90000000000000
