DATE,TMAX,TMIN,Ice Fog,Hail,Fog,MIst,Rain,Smoke,Snow,BadWeather,Average,3DayAverage,7DayAverage,3HighAve,3LowAve,Cold,Rain,FogMist
20120211,33,0,0,0,0,1,0,1,1,3,1.65,0.816666666666667,2.12857142857143,35,-19,1,0,2
20120212,0,-67,0,0,0,0,0,0,1,1,-3,0.183333333333333,2.77142857142857,33.3333333333333,-29.6666666666667,1,0,0
20120213,67,-22,0,0,0,0,0,0,0,0,2,1.38333333333333,2.89285714285714,50,-22,0,0,0
20120214,83,22,0,0,0,0,1,0,0,1,5.25,4.45,3.37142857142857,76,13,0,1,0
20120215,78,39,0,0,0,1,1,1,0,3,5.85,5.18333333333333,3.89285714285714,76,27.6666666666667,0,1,2
20120216,67,22,0,0,0,1,1,1,0,3,4.45,5.93333333333333,4.97142857142857,81.6666666666667,37,0,1,2
20120217,100,50,0,0,0,1,1,1,0,3,7.5,5.75,5.16428571428571,85.3333333333333,29.6666666666667,0,1,2
20120218,89,17,0,0,0,0,1,0,0,1,5.3,5.66666666666667,4.97142857142857,85.3333333333333,28,0,1,0
20120219,67,17,0,0,0,0,0,0,0,0,4.2,4.36666666666667,5.56428571428571,78,9,0,0,0
20120220,78,-6,0,0,0,0,0,0,0,0,4,3.9,6.51428571428571,74.3333333333333,4,0,0,0
20120221,78,0,0,0,0,0,0,0,0,0,3.9,5.83333333333333,6.15714285714286,98.3333333333333,18,0,0,0
20120222,139,61,0,0,0,0,0,0,0,0,10,8.33333333333333,5.95714285714286,120.333333333333,46.3333333333333,0,0,0
20120223,144,78,0,0,0,0,0,0,0,0,11.1,8.7,5.75,120.333333333333,53.6666666666667,0,0,0
20120224,78,22,1,0,0,1,1,0,1,4,5,6.66666666666667,6.46428571428571,98,35.3333333333333,2,1,1
20120225,72,6,0,0,0,0,0,0,1,1,3.9,3.88333333333333,6.93571428571429,74,4,1,0,0
20120226,72,-17,0,0,0,0,0,0,0,0,3,5.08333333333333,6.14285714285714,98,4,0,0,0
20120227,150,22,0,0,0,0,0,0,0,0,8.6,6.18333333333333,5.11428571428571,107.333333333333,16,0,0,0
20120228,100,44,0,0,0,0,0,0,0,0,7.2,6.75,4.84285714285714,102,33,0,0,0
20120229,56,33,1,0,0,1,1,0,0,3,4.45,5.18333333333333,5.63571428571429,68.6666666666667,35,1,1,1
20120301,50,28,1,0,0,1,1,0,0,3,3.9,3.81666666666667,5.91428571428572,54,22.3333333333333,1,1,1
20120302,56,6,1,0,0,1,1,0,0,3,3.1,5.48333333333333,5.00714285714286,79.6666666666667,30,1,1,1
20120303,133,56,1,0,1,1,1,0,0,4,9.45,5.75,4.17857142857143,87,28,1,1,2
20120304,72,22,0,0,0,0,0,0,0,0,4.7,5.46666666666667,4.93571428571429,90.6666666666667,19,0,0,0
20120305,67,-22,0,0,0,0,0,0,0,0,2,2.78333333333333,6.76428571428571,68.6666666666667,-13,0,0,0
20120306,67,-39,0,0,0,0,0,0,0,0,1,4.46666666666667,7.79285714285714,100.333333333333,-11,0,0,0
20120307,167,28,0,0,0,0,0,0,0,0,9.75,9.28333333333333,6.75714285714286,150.333333333333,35,0,0,0
20120308,217,117,0,0,0,0,0,0,0,0,16.7,12.25,7.39285714285714,187.333333333333,57.6666666666667,0,0,0
20120309,178,28,0,0,0,0,1,0,0,1,10.3,9.73333333333333,9.21428571428571,152,43,0,1,0
20120310,61,-17,0,0,0,0,0,0,0,0,2,7.21666666666667,11.55,133.333333333333,11,0,0,0
20120311,161,22,0,0,0,0,0,0,0,0,9.15,8.78333333333333,12.3785714285714,146.333333333333,29,0,0,0
20120312,217,83,0,0,0,0,0,0,0,0,15,13.9666666666667,11.2214285714286,203.666666666667,75.6666666666667,0,0,0
20120313,233,122,0,0,0,0,1,0,0,1,17.75,16.1,10.9428571428571,220.333333333333,101.666666666667,0,1,0
20120314,211,100,0,0,0,0,0,0,0,0,15.55,13.9666666666667,12.3357142857143,185,94.3333333333333,0,0,0
20120315,111,61,0,0,0,1,0,0,0,1,8.6,10.8333333333333,12.8571428571429,142.666666666667,74,0,0,1
20120316,106,61,0,0,0,1,1,1,0,3,8.35,9.63333333333333,13.2928571428571,128,64.6666666666667,0,1,2
20120317,167,72,0,0,0,1,0,0,0,1,11.95,11.0333333333333,13.3,150.333333333333,70.3333333333333,0,0,1
20120318,178,78,0,0,0,1,0,1,0,2,12.8,14.2666666666667,13.4571428571429,192.666666666667,92.6666666666667,0,0,2
20120319,233,128,0,0,0,1,0,1,0,2,18.05,16.2166666666667,15.0071428571429,213,111.333333333333,0,0,2
20120320,228,128,0,0,0,1,0,0,0,1,17.8,17.5,16.5857142857143,218.333333333333,131.666666666667,0,0,1
20120321,194,139,0,0,0,1,0,1,0,2,16.65,17.9666666666667,16.7785714285714,226,133.333333333333,0,0,2
20120322,256,133,1,0,0,1,0,1,0,3,19.45,18.5,16.2571428571429,231.333333333333,138.666666666667,1,0,2
20120323,244,144,0,0,0,0,0,0,0,0,19.4,17.3833333333333,14.6285714285714,227.666666666667,120,0,0,0
20120324,183,83,1,0,0,0,1,0,0,2,13.3,13.95,12.7642857142857,179.333333333333,99.6666666666667,1,1,0
20120325,111,72,1,0,0,1,1,0,0,3,9.15,9.7,12.25,138.666666666667,55.3333333333333,1,1,1
20120326,122,11,0,0,0,0,0,0,0,0,6.65,6.85,11.0571428571429,113,24,0,0,0
20120327,106,-11,0,0,0,0,0,0,0,0,5,8.15,9.59285714285714,140.666666666667,22,0,0,0
20120328,194,67,0,0,0,0,1,0,0,1,13.05,9.63333333333333,8.36428571428572,153.666666666667,39,0,1,0
20120329,161,61,0,0,0,0,0,0,0,0,11.1,11.1,8.25,164.666666666667,57.3333333333333,0,0,0
20120330,139,44,1,0,0,1,1,0,0,3,9.15,8.31666666666667,8.60714285714286,120.333333333333,46,1,1,1
20120331,61,33,1,0,0,1,1,0,0,3,4.7,7.4,9.51428571428571,103.666666666667,44.3333333333333,1,1,1
20120401,111,56,1,0,0,1,1,0,0,3,8.35,7.4,9.67142857142857,103.666666666667,44.3333333333333,1,1,1
20120402,139,44,1,0,0,1,1,0,0,3,9.15,9.53333333333333,9.51428571428571,142.666666666667,48,1,1,1
20120403,178,44,0,0,0,0,0,0,0,0,11.1,11.4666666666667,9.51428571428572,172.333333333333,57,0,0,0
20120404,200,83,0,0,0,0,0,0,0,0,14.15,11.75,10.3071428571429,174,61,0,0,0
20120405,144,56,0,0,0,0,0,0,0,0,10,11.1,10.9785714285714,164.666666666667,57.3333333333333,0,0,0
20120406,150,33,0,0,0,0,0,0,0,0,9.15,9.8,11.6142857142857,151.666666666667,44.3333333333333,0,0,0
20120407,161,44,0,0,0,0,0,0,0,0,10.25,10.8166666666667,11.6571428571429,168.333333333333,48,0,0,0
20120408,194,67,0,0,0,0,0,0,0,0,13.05,12.3,10.9071428571429,177.666666666667,68.3333333333333,0,0,0
20120409,178,94,0,0,0,0,0,0,0,0,13.6,12.6833333333333,11.0642857142857,176,77.6666666666667,0,0,0
20120410,156,72,0,0,0,0,1,0,0,1,11.4,11.3,11.5,150.333333333333,75.6666666666667,0,1,0
20120411,117,61,0,0,0,0,1,0,0,1,8.9,10.4666666666667,12.3357142857143,144.666666666667,64.6666666666667,0,1,0
20120412,161,61,0,0,0,0,0,0,0,0,11.1,10.7333333333333,13.2857142857143,153.666666666667,61,0,0,0
20120413,183,61,0,0,0,0,0,0,0,0,12.2,13.1333333333333,14.8714285714286,188.666666666667,74,0,0,0
20120414,222,100,0,0,0,0,1,0,0,1,16.1,16,16.2214285714286,218.333333333333,101.666666666667,0,1,0
20120415,250,144,0,0,0,0,1,0,0,1,19.7,20.1666666666667,16.8142857142857,261,142.333333333333,0,1,0
20120416,311,183,0,0,0,0,0,0,0,0,24.7,21.75,17.3285714285714,272.333333333333,162.666666666667,0,0,0
20120417,256,161,0,0,0,0,0,0,0,0,20.85,19.5333333333333,18.0071428571429,244.666666666667,146,0,0,0
20120418,167,94,0,0,0,0,1,0,0,1,13.05,16.2,18.1285714285714,211.333333333333,112.666666666667,0,1,0
20120419,211,83,0,0,0,0,1,1,0,2,14.7,14.9,16.7428571428571,198.333333333333,99.6666666666667,0,1,1
20120420,217,122,1,0,0,1,0,0,0,2,16.95,16.2,14.4857142857143,215,109,1,0,1
20120421,217,122,1,0,0,1,1,0,0,3,16.95,14.6333333333333,12.9357142857143,185.333333333333,107.333333333333,1,1,1
20120422,122,78,1,0,0,1,1,0,0,3,10,11.95,12.7,153.666666666667,85.3333333333333,1,1,1
20120423,122,56,1,0,0,1,1,0,0,3,8.9,9.63333333333333,12.2642857142857,131.333333333333,61.3333333333333,1,1,1
20120424,150,50,0,0,0,0,0,0,0,0,10,10.1,11.15,146.333333333333,55.6666666666667,0,0,0
20120425,167,61,0,0,0,0,1,0,0,1,11.4,11.0166666666667,10.0785714285714,159.333333333333,61,0,1,0
20120426,161,72,0,0,0,1,1,0,0,2,11.65,10.7333333333333,10.3571428571429,153.666666666667,61,0,1,1
20120427,133,50,1,0,0,1,1,0,0,3,9.15,10.0833333333333,10.7142857142857,150,51.6666666666667,1,1,1
20120428,156,33,0,0,0,0,0,0,0,0,9.45,10.1833333333333,11.4714285714286,153.666666666667,50,0,0,0
20120429,172,67,0,0,0,0,0,0,0,0,11.95,10.9333333333333,11.3928571428571,165,53.6666666666667,0,0,0
20120430,167,61,0,0,0,0,0,0,0,0,11.4,12.8833333333333,11.4714285714286,179.666666666667,78,0,0,0
20120501,200,106,0,0,0,1,1,1,0,3,15.3,12.5166666666667,12.6642857142857,161.333333333333,89,0,1,2
20120502,117,100,1,0,0,1,1,0,0,3,10.85,12.7833333333333,13.4928571428571,153.666666666667,102,1,1,1
20120503,144,100,0,0,0,1,1,1,0,3,12.2,13.5166666666667,13.9285714285714,163,107.333333333333,0,1,2
20120504,228,122,0,0,0,1,1,1,0,3,17.5,14.9833333333333,14.4,181.333333333333,118.333333333333,0,1,2
20120505,172,133,0,0,0,1,0,1,0,2,15.25,15.9166666666667,14.4785714285714,194.333333333333,124,0,0,2
20120506,183,117,1,0,0,1,0,0,0,2,15,14.9833333333333,15.3928571428571,179.333333333333,120.333333333333,1,0,1
20120507,183,111,0,0,0,0,1,0,0,1,14.7,15.1833333333333,15.7142857142857,185,118.666666666667,0,1,0
20120508,189,128,0,0,0,1,1,0,0,2,15.85,15.9333333333333,15.3142857142857,192.666666666667,126,0,1,1
20120509,206,139,0,0,0,1,1,1,0,3,17.25,15.85,15.8,191,126,0,1,2
20120510,178,111,1,0,0,1,1,0,0,3,14.45,15.4666666666667,16.8285714285714,194.666666666667,114.666666666667,1,1,1
20120511,200,94,0,0,0,0,0,0,0,0,14.7,15.9333333333333,17.4642857142857,211.333333333333,107.333333333333,0,0,0
20120512,256,117,0,0,0,0,0,0,0,0,18.65,18.5166666666667,17.6571428571429,242.666666666667,127.666666666667,0,0,0
20120513,272,172,0,0,0,0,0,0,0,0,22.2,20,18.1714285714286,246.333333333333,153.666666666667,0,0,0
20120514,211,172,0,0,0,0,1,1,0,2,19.15,19.5166666666667,18.5285714285714,222,168.333333333333,0,1,1
20120515,183,161,1,0,0,1,1,0,0,3,17.2,19.0666666666667,18.8857142857143,216.666666666667,164.666666666667,1,1,1
20120516,256,161,1,0,0,1,1,1,0,4,20.85,18.3333333333333,18.9642857142857,220.333333333333,146.333333333333,1,1,2
20120517,222,117,0,0,0,0,0,0,0,0,16.95,18.3333333333333,18.6142857142857,233.333333333333,133.333333333333,0,0,0
20120518,222,122,0,0,0,0,0,0,0,0,17.2,17.7833333333333,18.0642857142857,237,118.666666666667,0,0,0
20120519,267,117,0,0,0,0,0,0,0,0,19.2,18.7166666666667,18.2285714285714,248.333333333333,126,0,0,0
20120520,256,139,0,0,0,0,0,0,0,0,19.75,18.0833333333333,18.2285714285714,230,131.666666666667,0,0,0
20120521,167,139,1,0,0,1,1,0,0,3,15.3,17.8,18.35,211.333333333333,144.666666666667,1,1,1
20120522,211,156,1,0,0,1,1,0,0,3,18.35,18.1666666666667,18.7142857142857,205.666666666667,157.666666666667,1,1,1
20120523,239,178,0,0,0,1,1,1,0,3,20.85,19,19.4214285714286,213,167,0,1,2
20120524,189,167,1,0,1,1,1,0,0,4,17.8,19.4666666666667,19.8142857142857,222.333333333333,167,1,1,2
20120525,239,156,0,0,0,1,1,1,0,3,19.75,20.5666666666667,21.4428571428571,239,172.333333333333,0,1,2
20120526,289,194,1,0,0,1,1,0,0,3,24.15,22.1333333333333,22.5142857142857,266.666666666667,176,1,1,1
20120527,272,178,1,0,0,1,1,0,0,3,22.5,24.45,22.7071428571429,292.666666666667,196.333333333333,1,1,1
20120528,317,217,0,0,0,0,0,0,0,0,26.7,25.0166666666667,23.3785714285714,302,198.333333333333,0,0,0
20120529,317,200,1,0,0,1,1,0,0,3,25.85,24.9166666666667,23.4142857142857,292.666666666667,205.666666666667,1,1,1
20120530,244,200,1,0,0,0,1,0,0,2,22.2,23.5166666666667,22.8214285714286,274,196.333333333333,1,1,0
20120531,261,189,0,0,0,0,0,0,0,0,22.5,21.5666666666667,22.3785714285714,246,185.333333333333,0,0,0
20120601,233,167,1,0,0,1,1,0,0,3,20,20.8333333333333,20.6642857142857,244.333333333333,172.333333333333,1,1,1
20120602,239,161,1,0,0,1,1,0,0,3,20,19.8,19,238.666666666667,157.333333333333,1,1,1
20120603,244,144,0,0,0,0,1,0,0,1,19.4,18.0333333333333,18.2857142857143,218.333333333333,142.333333333333,0,1,0
20120604,172,122,1,0,0,1,1,0,0,3,14.7,16.1,17.9285714285714,198,124,1,1,1
20120605,178,106,0,0,0,0,1,0,0,1,14.2,15.3666666666667,18.1285714285714,190.666666666667,116.666666666667,0,1,0
20120606,222,122,1,0,0,0,1,0,0,2,17.2,17.1333333333333,18.3714285714286,218.666666666667,124,1,1,0
20120607,256,144,1,0,0,0,1,0,0,2,20,19.5333333333333,19.0142857142857,250,140.666666666667,1,1,0
20120608,272,156,0,0,0,0,0,0,0,0,21.4,21.0333333333333,19.9714285714286,261.333333333333,159.333333333333,0,0,0
20120609,256,178,0,0,0,0,1,0,0,1,21.7,22.3333333333333,20.8357142857143,272.333333333333,174.333333333333,0,1,0
20120610,289,189,0,0,0,0,1,0,0,1,23.9,22.3333333333333,21.1214285714286,265,181.666666666667,0,1,0
20120611,250,178,0,0,0,0,0,0,0,0,21.4,21.85,21.2428571428571,253.666666666667,183.333333333333,0,0,0
20120612,222,183,0,0,0,1,1,1,0,3,20.25,20.2833333333333,21.2071428571429,226,179.666666666667,0,1,2
20120613,206,178,0,0,0,1,1,1,0,3,19.2,20.1,21.1285714285714,226,176,0,1,2
20120614,250,167,0,0,0,0,0,0,0,0,20.85,20.4,20.3714285714286,241,167,0,0,0
20120615,267,156,0,0,0,0,0,1,0,1,21.15,21.05,19.8928571428571,261.333333333333,159.666666666667,0,0,1
20120616,267,156,0,0,0,0,0,0,0,0,21.15,20.3,20.0142857142857,254,152,0,0,0
20120617,228,144,0,0,0,0,0,0,0,0,18.6,19.2666666666667,21.2357142857143,239,146.333333333333,0,0,0
20120618,222,139,0,0,0,0,0,0,0,0,18.05,19.25,22.5785714285714,233.333333333333,151.666666666667,0,0,0
20120619,250,172,0,0,0,0,0,0,0,0,21.1,22.3,23.3642857142857,272,174,0,0,0
20120620,344,211,0,0,0,1,0,1,0,2,27.75,26.3666666666667,23.8785714285714,312.666666666667,214.666666666667,0,0,2
20120621,344,261,0,0,0,0,0,0,0,0,30.25,28.2166666666667,24.6357142857143,336.666666666667,227.666666666667,0,0,0
20120622,322,211,0,0,0,1,1,1,0,3,26.65,27.2166666666667,24.9142857142857,318.333333333333,226,0,1,2
20120623,289,206,1,0,0,1,1,0,0,3,24.75,25.1,24.5142857142857,300,202,1,1,1
20120624,289,189,0,0,0,0,1,0,0,1,23.9,22.8833333333333,23.6857142857143,270.333333333333,187.333333333333,0,1,0
20120625,233,167,0,0,0,1,1,1,0,3,20,20.7333333333333,23.0142857142857,248,166.666666666667,0,1,2
20120626,222,144,0,0,0,0,0,0,0,0,18.3,20.0833333333333,23.0571428571429,242.333333333333,159.333333333333,0,0,0
20120627,272,167,0,0,0,0,0,0,0,0,21.95,21.9333333333333,23.7285714285714,268.333333333333,170.333333333333,0,0,0
20120628,311,200,0,0,0,0,0,0,0,0,25.55,24.8166666666667,24.4357142857143,307.333333333333,189,0,0,0
20120629,339,200,1,0,0,1,1,1,0,4,26.95,27.3166666666667,25.3857142857143,329.666666666667,216.666666666667,1,1,2
20120630,339,250,0,0,0,0,0,0,0,0,29.45,28.4166666666667,26.5857142857143,340.666666666667,227.666666666667,0,0,0
20120701,344,233,0,0,0,0,0,0,0,0,28.85,28.3166666666667,27.3357142857143,331.333333333333,235,0,0,0
20120702,311,222,0,0,0,0,0,0,0,0,26.65,27.4,27.9714285714286,324,224,0,0,0
20120703,317,217,0,0,0,0,0,0,0,0,26.7,26.85,28.1285714285714,320.333333333333,216.666666666667,0,0,0
20120704,333,211,1,0,0,1,1,0,0,3,27.2,27.9666666666667,28.0857142857143,333.333333333333,226,1,1,1
20120705,350,250,0,0,0,0,0,0,0,0,30,28.4166666666667,27.9285714285714,340.666666666667,227.666666666667,0,0,0
20120706,339,222,0,0,0,0,0,0,0,0,28.05,29.0666666666667,27.8928571428571,350,231.333333333333,0,0,0
20120707,361,222,0,0,0,1,1,0,0,2,29.15,28.3166666666667,27.7357142857143,344.333333333333,222,0,1,1
20120708,333,222,1,0,0,1,1,0,0,3,27.75,27.7666666666667,27.5,331.333333333333,224,1,1,1
20120709,300,228,0,0,0,0,0,0,0,0,26.4,26.5833333333333,26.9857142857143,313,218.666666666667,0,0,0
20120710,306,206,0,0,0,0,0,0,0,0,25.6,25.85,26.9071428571429,300,217,0,0,0
20120711,294,217,0,0,0,0,0,0,0,0,25.55,25.85,26.4714285714286,305.666666666667,211.333333333333,0,0,0
20120712,317,211,0,0,0,0,0,0,0,0,26.4,26.4833333333333,26.3214285714286,309.333333333333,220.333333333333,0,0,0
20120713,317,233,0,0,0,0,0,0,0,0,27.5,26.6666666666667,26.4,309.333333333333,224,0,0,0
20120714,294,228,0,0,0,0,1,0,0,1,26.1,26.7666666666667,26.95,309.333333333333,226,0,1,0
20120715,317,217,1,0,0,1,1,0,0,3,26.7,26.5833333333333,27.6285714285714,313,218.666666666667,1,1,1
20120716,328,211,0,0,0,0,0,0,0,0,26.95,27.7,27.0285714285714,333.666666666667,220.333333333333,0,0,0
20120717,356,233,0,0,0,0,0,0,0,0,29.45,28.9,25.8357142857143,354,224,0,0,0
20120718,378,228,1,0,1,1,1,0,0,4,30.3,27.3166666666667,25.0857142857143,326,220.333333333333,1,1,2
20120719,244,200,0,0,0,1,1,0,0,2,22.2,23.8833333333333,24.6,281.333333333333,196.333333333333,0,1,1
20120720,222,161,1,0,0,1,1,0,0,3,19.15,20.7333333333333,24.4428571428571,240.666666666667,174,1,1,1
20120721,256,161,0,0,0,0,0,0,0,0,20.85,21.1,24.2428571428571,253.666666666667,168.333333333333,0,0,0
20120722,283,183,0,0,0,0,0,0,0,0,23.3,23.3333333333333,23.4,279.666666666667,187,0,0,0
20120723,300,217,0,0,0,1,1,1,0,3,25.85,25.7333333333333,23.8785714285714,303.666666666667,211,0,1,2
20120724,328,233,0,0,0,0,0,1,0,1,28.05,26.1,24.8785714285714,307.333333333333,214.666666666667,0,0,1
20120725,294,194,0,0,0,0,0,0,0,0,24.4,26,25.2714285714286,311,209,0,0,0
20120726,311,200,1,0,0,1,1,0,0,3,25.55,25.3666666666667,25.2785714285714,303.666666666667,203.666666666667,1,1,1
20120727,306,217,0,0,0,0,0,0,0,0,26.15,25.1,24.9571428571429,296.333333333333,205.666666666667,0,0,0
20120728,272,200,0,0,0,1,1,1,0,3,23.6,24.3666666666667,24.3642857142857,281.666666666667,205.666666666667,0,1,2
20120729,267,200,1,0,0,1,1,0,0,3,23.35,23.5166666666667,24.2142857142857,270.333333333333,200,1,1,1
20120730,272,200,0,0,0,0,0,0,0,0,23.6,23.6166666666667,24.2571428571429,268.666666666667,203.666666666667,0,0,0
20120731,267,211,0,0,0,0,0,0,0,0,23.9,23.6166666666667,24.4928571428571,265,207.333333333333,0,0,0
20120801,256,211,0,0,1,1,1,0,0,3,23.35,24.3666666666667,25.1285714285714,276.333333333333,211,0,1,2
20120802,306,211,0,0,0,1,0,1,0,2,25.85,25.6666666666667,25.7642857142857,293,220.333333333333,0,0,2
20120803,317,239,0,0,0,1,0,1,0,2,27.8,27.2333333333333,26.1214285714286,315,229.666666666667,0,0,2
20120804,322,239,0,0,0,1,0,0,0,1,28.05,27.8833333333333,26.1571428571429,322.333333333333,235.333333333333,0,0,1
20120805,328,228,1,0,0,1,1,0,0,3,27.8,27.3166666666667,26.5928571428571,316.666666666667,229.666666666667,1,1,1
20120806,300,222,1,0,0,0,1,0,0,2,26.1,26.0166666666667,26.75,303.666666666667,216.666666666667,1,1,0
20120807,283,200,0,0,0,0,0,0,0,0,24.15,25.55,26.1928571428571,294.333333333333,216.666666666667,0,0,0
20120808,300,228,0,0,0,1,0,1,0,2,26.4,25.8333333333333,26.0785714285714,298,218.666666666667,0,0,2
20120809,311,228,0,0,0,0,0,0,0,0,26.95,25.75,25.9214285714286,292.666666666667,222.333333333333,0,0,0
20120810,267,211,1,0,0,1,1,0,0,3,23.9,26.0333333333333,25.8071428571429,294.666666666667,226,1,1,1
20120811,306,239,0,0,0,0,0,0,0,0,27.25,25.95,25.8071428571429,293,226,0,0,0
20120812,306,228,0,0,0,0,0,0,0,0,26.7,26.4166666666667,25.4071428571429,304,224.333333333333,0,0,0
20120813,300,206,0,0,0,0,0,0,0,0,25.3,25.3833333333333,25.0071428571429,289,218.666666666667,0,0,0
20120814,261,222,0,0,0,0,1,0,0,1,24.15,24.35,25.1214285714286,279.666666666667,207.333333333333,0,1,0
20120815,278,194,1,0,0,1,1,0,0,3,23.6,23.9666666666667,24.3214285714286,277.666666666667,201.666666666667,1,1,1
20120816,294,189,1,0,0,1,0,0,0,2,24.15,24.15,23.3642857142857,294.333333333333,188.666666666667,1,0,1
20120817,311,183,1,0,0,1,1,0,0,3,24.7,23.5,22.8857142857143,288.666666666667,181.333333333333,1,1,1
20120818,261,172,1,0,0,1,1,0,0,3,21.65,22.1166666666667,22.7714285714286,268.333333333333,174,1,1,1
20120819,233,167,0,0,0,0,0,0,0,0,20,21.2,22.8142857142857,250,174,0,0,0
20120820,256,183,0,0,0,0,0,0,0,0,21.95,21.7666666666667,22.9357142857143,255.666666666667,179.666666666667,0,0,0
20120821,278,189,0,0,0,0,0,0,0,0,23.35,23.0666666666667,23.0642857142857,270.666666666667,190.666666666667,0,0,0
20120822,278,200,0,0,0,0,1,0,0,1,23.9,24.0833333333333,23.6214285714286,283.333333333333,198.333333333333,0,1,0
20120823,294,206,0,0,0,0,0,0,0,0,25,24.8333333333333,24.2571428571429,292.666666666667,204,0,0,0
20120824,306,206,0,0,0,0,0,1,0,1,25.6,25.3833333333333,24.5714285714286,300,207.666666666667,0,0,1
20120825,300,211,0,0,0,1,0,1,0,2,25.55,25.2,25.05,298.333333333333,205.666666666667,0,0,2
20120826,289,200,0,0,0,0,0,0,0,0,24.45,24.7166666666667,24.8857142857143,287,207.333333333333,0,0,0
20120827,272,211,1,0,1,1,1,0,0,4,24.15,25.1,24.45,289,213,1,1,2
20120828,306,228,1,0,0,1,1,0,0,3,26.7,24.5333333333333,24.6071428571429,279.666666666667,211,1,1,1
20120829,261,194,0,0,0,0,0,0,0,0,22.75,23.8,24.9642857142857,281.666666666667,194.333333333333,0,0,0
20120830,278,161,0,0,0,0,0,0,0,0,21.95,23.8,25.0071428571429,289,187,0,0,0
20120831,328,206,0,0,0,0,0,0,0,0,26.7,25.5666666666667,24.9714285714286,311.333333333333,200,0,0,0
20120901,328,233,0,0,0,0,0,0,0,0,28.05,26.5,24.5714285714286,311.333333333333,218.666666666667,0,0,0
20120902,278,217,0,0,0,0,0,0,0,0,24.75,25.5666666666667,24.7785714285714,289,222.333333333333,0,0,0
20120903,261,217,0,0,0,0,1,0,0,1,23.9,24.1833333333333,25.0214285714286,268.666666666667,215,0,1,0
20120904,267,211,1,0,0,1,1,0,0,3,23.9,24,24.9428571428571,265,215,1,1,1
20120905,267,217,1,0,0,1,1,0,0,3,24.2,23.9166666666667,24.1071428571429,267,211.333333333333,1,1,1
20120906,267,206,0,0,0,0,0,0,0,0,23.65,24.6666666666667,23.6285714285714,280,213.333333333333,0,0,0
20120907,306,217,0,0,0,0,0,0,0,0,26.15,24,22.8285714285714,281.666666666667,198.333333333333,0,0,0
20120908,272,172,1,0,0,1,1,0,0,3,22.2,23.25,21.9142857142857,278,187,1,1,1
20120909,256,172,0,0,0,0,1,0,0,1,21.4,20.6333333333333,21.4357142857143,250,162.666666666667,0,1,0
20120910,222,144,0,0,0,0,0,0,0,0,18.3,19.0666666666667,21.2285714285714,235.333333333333,146,0,0,0
20120911,228,122,0,0,0,0,0,0,0,0,17.5,18.8833333333333,20.6714285714286,239,138.666666666667,0,0,0
20120912,267,150,0,0,0,0,0,0,0,0,20.85,20.1833333333333,20.2428571428571,255.666666666667,148,0,0,0
20120913,272,172,0,0,0,0,0,0,0,0,22.2,21.7666666666667,19.8428571428571,268.666666666667,166.666666666667,0,0,0
20120914,267,178,0,0,0,0,0,0,0,0,22.25,21.2166666666667,20.05,255.666666666667,168.666666666667,0,0,0
20120915,228,156,0,0,0,0,1,0,0,1,19.2,20.0166666666667,20.6428571428571,244.666666666667,155.666666666667,0,1,0
20120916,239,133,0,0,0,0,0,0,0,0,18.6,19.1833333333333,20.1642857142857,241,142.666666666667,0,0,0
20120917,256,139,0,0,0,0,0,0,0,0,19.75,20,19.3357142857143,244.666666666667,155.333333333333,0,0,0
20120918,239,194,1,0,1,1,1,0,0,4,21.65,19.6333333333333,18.9785714285714,235.333333333333,157.333333333333,1,1,2
20120919,211,139,0,0,0,0,1,0,0,1,17.5,18.5166666666667,19.0928571428571,218.666666666667,151.666666666667,0,1,0
20120920,206,122,0,0,0,0,0,0,0,0,16.4,17.8833333333333,18.7785714285714,218.666666666667,139,0,0,0
20120921,239,156,0,0,0,0,0,0,0,0,19.75,18.7166666666667,18.1785714285714,229.666666666667,144.666666666667,0,0,0
20120922,244,156,1,0,0,1,1,0,0,3,20,18.7166666666667,17.5428571428571,227.666666666667,146.666666666667,1,1,1
20120923,200,128,0,0,0,0,0,0,0,0,16.4,17.3166666666667,18.0571428571429,212.666666666667,133.666666666667,0,0,0
